loan_amnt,funded_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,is_inc_v,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,chargeoff_within_12_mths,tax_liens,,
12000,12000, 36 months,6.03%,365.23,A1,< 1 year,MORTGAGE,51000,Source Verified,Fully Paid,other,CA,18.87,0,10/17/2000 05:57,1,10,0,3782,12.80%,18,0,0,0,,
8450,8450, 36 months,13.49%,286.72,C1,< 1 year,RENT,27000,Verified,Fully Paid,debt_consolidation,CA,23.07,0,10/26/2004 10:44,1,3,0,5549,81.60%,12,0,0,0,,
10000,10000, 36 months,13.49%,339.31,C1,3 years,RENT,72000,Verified,Fully Paid,credit_card,NY,22.08,0,11/26/2004 06:47,0,8,0,11088,94%,13,0,0,0,,
2400,2400, 36 months,11.71%,79.39,B3,4 years,RENT,55000,Source Verified,Fully Paid,credit_card,MD,13.37,0,11/14/1995 11:31,0,12,0,9240,63.70%,16,0,0,0,,
12500,12500, 36 months,7.90%,391.13,A4,10+ years,OWN,32000,Not Verified,Fully Paid,credit_card,KY,19.69,0,1/11/2002 06:33,0,9,0,10614,52.30%,38,0,0,0,,
3000,3000, 36 months,14.27%,102.93,C2,< 1 year,OWN,45996,Source Verified,Fully Paid,debt_consolidation,NY,10.77,0,12/26/2004 08:31,1,11,0,5515,56.30%,14,0,0,0,,
15000,15000, 36 months,13.11%,506.21,B4,2 years,RENT,68500,Source Verified,Fully Paid,debt_consolidation,NY,13.82,1,5/12/2000 05:51,1,21,0,8561,31.70%,37,0,0,0,,
16000,16000, 36 months,12.42%,534.65,B4,2 years,OWN,70000,Source Verified,Fully Paid,house,NY,17.74,0,12/3/1997 11:13,2,24,0,25553,23.20%,43,0,0,0,,
12000,12000, 36 months,12.42%,400.99,B4,4 years,RENT,91000,Not Verified,Fully Paid,house,NJ,11.78,0,10/27/2004 12:13,1,4,0,14915,73.10%,16,0,0,0,,
9600,9600, 36 months,14.65%,331.15,C3,4 years,RENT,52000,Verified,Fully Paid,other,PA,24.48,0,9/9/1996 03:04,1,19,0,11930,55.50%,43,0,0,0,,
20000,20000, 60 months,19.42%,523.45,E3,3 years,RENT,75000,Source Verified,Fully Paid,credit_card,CA,13.42,0,3/7/2003 02:02,1,9,0,15703,77%,20,0,0,0,,
6000,6000, 36 months,17.58%,215.66,D4,4 years,MORTGAGE,50000,Not Verified,Fully Paid,credit_card,CO,18.67,0,3/8/1997 02:55,0,3,0,18950,94.70%,17,0,0,0,,
9500,9500, 36 months,6.03%,289.14,A1,10+ years,MORTGAGE,78000,Verified,Fully Paid,debt_consolidation,GA,5.15,0,4/23/1994 04:24,2,8,0,3403,11.30%,37,0,0,0,,
35000,35000, 60 months,20.89%,944.71,F1,3 years,MORTGAGE,144000,Source Verified,Fully Paid,other,SC,2.3,0,12/24/1993 02:03,0,7,0,0,0%,28,0,0,0,,
4800,4800, 36 months,6.03%,146.1,A1,10+ years,MORTGAGE,63000,Verified,Fully Paid,debt_consolidation,NV,10.97,0,7/1/1998 05:55,0,6,0,880,16%,24,0,0,0,,
10000,10000, 36 months,6.03%,304.36,A1,4 years,MORTGAGE,42000,Not Verified,Fully Paid,other,CA,13.34,0,11/17/2000 09:16,0,9,0,601,2.80%,16,0,0,0,,
14400,14400, 36 months,11.71%,476.3,B3,< 1 year,RENT,60000,Not Verified,Fully Paid,debt_consolidation,CA,15.44,0,11/5/2003 10:16,0,8,0,9523,86%,11,0,0,0,,
20000,20000, 60 months,17.58%,503.32,D4,2 years,MORTGAGE,130000,Verified,Fully Paid,debt_consolidation,CA,4.54,0,6/21/2000 12:20,1,14,0,15661,66.10%,31,0,0,0,,
35000,35000, 60 months,14.27%,819.3,C2,< 1 year,RENT,85000,Verified,Fully Paid,other,WA,1.88,0,2/15/2007 08:04,1,8,0,4668,11.30%,11,0,0,0,,
6000,6000, 36 months,17.27%,214.73,D3,2 years,MORTGAGE,80500,Source Verified,Fully Paid,debt_consolidation,CA,14.55,0,1/7/2003 09:46,0,9,0,20274,99.90%,16,0,0,0,,
12700,12700, 36 months,10.65%,413.68,B2,3 years,RENT,62200,Not Verified,Fully Paid,debt_consolidation,NY,23.41,0,11/3/2003 10:00,0,11,0,8803,65.20%,32,0,0,0,,
28000,28000, 36 months,11.71%,926.13,B3,4 years,MORTGAGE,175000,Verified,Fully Paid,home_improvement,CA,8.37,0,9/14/1984 01:21,1,8,0,15650,69.50%,34,0,0,0,,
9000,9000, 36 months,6.03%,273.92,A1,6 years,MORTGAGE,70000,Not Verified,Fully Paid,debt_consolidation,FL,13.22,0,12/9/1996 11:29,0,14,0,11223,22.30%,28,0,0,0,,
18000,18000, 60 months,11.71%,397.77,B3,10+ years,OWN,56100,Verified,Fully Paid,debt_consolidation,AR,15.25,0,4/12/2002 11:26,0,8,0,10334,49.40%,15,0,0,0,,
35000,35000, 60 months,15.27%,837.62,C4,5 years,MORTGAGE,105761,Verified,Fully Paid, schools!<br>,Buffalo,,7.01,0,2/20/2006 06:41,,13,,66,,,,0,,
18000,18000, 36 months,12.69%,603.81,B5,10+ years,MORTGAGE,80000,Verified,Fully Paid,major_purchase,CA,14.36,0,3/29/1985 01:51,1,20,0,13497,24.10%,39,0,0,0,,
3600,3600, 36 months,15.96%,126.5,C5,9 years,MORTGAGE,94450,Not Verified,Fully Paid,debt_consolidation,NY,21.79,2,6/23/1994 03:10,1,6,0,9005,85.80%,33,0,0,0,,
3700,3700, 60 months,15.96%,89.9,C5,7 years,OWN,37092,Source Verified,Fully Paid,debt_consolidation,CA,3.49,0,2/20/2006 02:58,1,3,0,6628,61.50%,6,0,0,0,,
3000,3000, 36 months,6.62%,92.12,A2,6 years,MORTGAGE,40000,Not Verified,Fully Paid,major_purchase,NY,25.68,0,6/12/1996 04:35,1,8,0,16727,26.90%,26,0,0,0,,
4800,4800, 36 months,7.90%,150.2,A4,10+ years,RENT,50004,Verified,Fully Paid,wedding,CA,23.73,0,7/18/1995 06:22,1,9,0,7890,71.60%,29,0,0,0,,
3450,3450, 36 months,12.42%,115.29,B4,5 years,MORTGAGE,71000,Not Verified,Fully Paid,other,NJ,10.29,0,7/30/2004 09:34,1,14,0,23200,86.40%,24,0,0,0,,
4800,4800, 36 months,6.62%,147.38,A2,2 years,RENT,31500,Source Verified,Fully Paid,small_business,NY,7.16,0,10/21/2005 06:18,1,7,0,379,8.20%,11,0,0,0,,
28000,28000, 60 months,18.64%,720.81,E1,5 years,MORTGAGE,123000,Verified,Fully Paid,small_business,VA,10.59,0,11/27/1987 04:16,3,14,0,17518,40.90%,35,0,0,0,,
12500,12500, 36 months,6.62%,383.8,A2,3 years,RENT,60000,Not Verified,Fully Paid,debt_consolidation,CA,5.86,0,11/13/2001 04:22,0,5,0,13022,27.50%,6,0,0,0,,
14000,14000, 36 months,6.62%,429.86,A2,10+ years,MORTGAGE,75000,Verified,Fully Paid,debt_consolidation,FL,15.02,0,7/22/1977 05:17,2,20,0,22177,54.40%,33,0,0,0,,
12000,12000, 36 months,7.90%,375.49,A4,8 years,MORTGAGE,87060,Not Verified,Fully Paid,credit_card,TX,7.57,0,9/9/2002 08:38,0,6,0,11062,50.30%,13,0,0,0,,
21000,21000, 60 months,15.27%,502.57,C4,10+ years,MORTGAGE,80000,Verified,Fully Paid,debt_consolidation,NC,17.79,0,11/24/1999 07:52,1,8,1,6810,43.80%,15,1,0,0,,
5000,5000, 36 months,14.27%,171.55,C2,6 years,MORTGAGE,36000,Not Verified,Fully Paid,debt_consolidation,FL,20.53,0,9/19/2000 08:59,2,23,0,6456,24.70%,39,0,0,0,,
7500,7500, 36 months,13.49%,254.48,C1,6 years,RENT,130000,Source Verified,Fully Paid,debt_consolidation,AZ,12.07,0,12/26/1993 07:26,0,9,1,24259,90.90%,25,1,0,0,,
8800,8800, 60 months,19.91%,232.71,E4,< 1 year,RENT,62500,Source Verified,Fully Paid,debt_consolidation,TX,14.78,0,4/11/2008 09:56,1,6,0,4163,41.60%,7,0,0,0,,
8800,8800, 36 months,14.65%,303.55,C3,6 years,RENT,55000,Not Verified,Fully Paid,credit_card,FL,15.51,0,5/2/2004 08:55,1,10,0,13015,87.90%,35,0,0,0,,
4750,4750, 36 months,7.90%,148.63,A4,2 years,MORTGAGE,23000,Not Verified,Fully Paid,other,FL,28.23,0,8/30/2005 05:21,0,8,0,18068,56.60%,16,0,0,0,,
4650,4650, 36 months,7.90%,145.5,A4,5 years,MORTGAGE,75000,Not Verified,Fully Paid,debt_consolidation,NC,22.2,0,6/11/1993 08:35,0,10,0,37924,52%,20,0,0,0,,
8000,8000, 36 months,10.65%,260.59,B2,2 years,RENT,32000,Not Verified,Fully Paid,debt_consolidation,UT,3.45,0,9/24/2005 12:24,0,19,0,3744,14.10%,35,0,0,0,,
8450,8450, 36 months,7.90%,264.41,A4,2 years,MORTGAGE,76000,Verified,Fully Paid,debt_consolidation,RI,22.42,0,12/10/1996 10:35,1,11,0,24281,38.50%,33,0,0,0,,
4950,4950, 36 months,11.71%,163.73,B3,3 years,RENT,28800,Not Verified,Fully Paid,debt_consolidation,MN,16.21,0,3/23/2006 11:06,0,9,0,5828,61.30%,10,0,0,0,,
6250,6250, 36 months,7.90%,195.57,A4,< 1 year,MORTGAGE,30000,Verified,Fully Paid,major_purchase,FL,10.56,0,8/11/2002 01:25,1,5,0,3931,26%,8,0,0,0,,
6000,6000, 36 months,6.62%,184.23,A2,2 years,RENT,69000,Not Verified,Fully Paid,other,CA,6.16,0,11/19/2000 01:21,0,8,0,4274,11.40%,15,0,0,0,,
20800,20800, 36 months,13.49%,705.76,C1,10+ years,MORTGAGE,66000,Verified,Fully Paid,credit_card,OH,22.71,1,12/16/1995 05:39,0,14,0,28532,63%,41,0,0,0,,
10400,10400, 36 months,16.29%,367.13,D1,5 years,MORTGAGE,54000,Source Verified,Fully Paid,debt_consolidation,OH,13.09,0,11/4/2003 05:10,1,9,0,5761,37.20%,19,0,0,0,,
8400,8400, 36 months,15.96%,295.16,C5,4 years,RENT,49000,Not Verified,Fully Paid,debt_consolidation,TX,23.39,0,12/5/1997 06:16,1,11,0,6193,70.40%,24,0,0,0,,
14900,14900, 60 months,12.42%,334.62,B4,3 years,MORTGAGE,35000,Verified,Fully Paid,home_improvement,AZ,2.74,0,2/16/1997 01:37,1,9,0,1500,4.90%,16,0,0,0,,
10000,10000, 36 months,15.27%,347.98,C4,3 years,RENT,51000,Not Verified,Fully Paid,debt_consolidation,FL,14.82,0,7/17/2003 10:48,1,7,0,8577,89.30%,10,0,0,0,,
13250,13250, 36 months,9.91%,426.99,B1,10+ years,MORTGAGE,72000,Source Verified,Fully Paid,other,KY,27.82,0,6/20/1995 08:13,1,18,0,27883,48.50%,50,0,0,0,,
16000,16000, 60 months,18.25%,408.48,D5,2 years,MORTGAGE,65000,Not Verified,Fully Paid,credit_card,AK,19.01,0,4/26/2001 10:14,1,10,0,21835,75.80%,17,0,0,0,,
6000,6000, 36 months,13.49%,203.59,C1,7 years,OWN,225000,Source Verified,Fully Paid,credit_card,CA,4.22,0,3/25/2000 09:49,1,12,0,13871,81.60%,19,0,0,0,,
5400,5400, 60 months,8.90%,111.84,A5,2 years,RENT,99996,Source Verified,Fully Paid,major_purchase,NY,6.48,0,7/3/1998 10:19,0,14,0,4490,26.30%,23,0,0,0,,
2400,2400, 36 months,9.91%,77.34,B1,10+ years,MORTGAGE,92000,Source Verified,Fully Paid,debt_consolidation,IL,13.88,0,1/10/1997 09:32,2,15,0,2503,11.50%,26,0,0,0,,
6000,6000, 36 months,14.27%,205.86,C2,2 years,RENT,47000,Not Verified,Fully Paid,debt_consolidation,PA,18.06,0,10/30/2004 02:18,1,14,0,17062,87.90%,22,0,0,0,,
5000,5000, 60 months,19.03%,129.79,E2,< 1 year,RENT,53000,Source Verified,Fully Paid,debt_consolidation,VA,19.88,0,10/30/2004 12:57,0,6,0,9785,98.80%,8,0,0,0,,
5000,5000, 36 months,7.51%,155.56,A3,3 years,MORTGAGE,69000,Not Verified,Fully Paid,debt_consolidation,PA,17.18,0,9/24/1988 02:37,1,10,0,8356,8.50%,32,0,0,0,,
4200,4200, 36 months,7.90%,131.42,A4,5 years,RENT,47000,Not Verified,Fully Paid,debt_consolidation,FL,11.11,0,1/18/2007 01:44,0,10,0,3685,32.30%,19,0,0,0,,
10000,10000, 36 months,17.58%,359.43,D4,3 years,MORTGAGE,72540,Verified,Fully Paid,debt_consolidation,WA,6.77,0,3/16/1996 02:41,0,8,0,9864,96.70%,21,0,0,0,,
18000,18000, 60 months,15.27%,430.78,C4,10+ years,OWN,107000,Verified,Fully Paid,small_business,CA,13.95,0,11/11/1996 08:54,2,14,0,17755,47.20%,43,0,0,0,,
4000,4000, 36 months,10.65%,130.3,B2,< 1 year,RENT,42000,Not Verified,Fully Paid,major_purchase,WI,16.29,0,10/22/2000 08:00,0,4,0,1785,25.50%,9,0,0,0,,
9600,9600, 36 months,12.42%,320.79,B4,< 1 year,MORTGAGE,108000,Source Verified,Fully Paid,home_improvement,NM,9.78,0,6/14/1997 02:44,3,10,1,3884,49.80%,63,1,0,0,,
22000,22000, 60 months,11.71%,486.16,B3,10+ years,MORTGAGE,105000,Verified,Fully Paid,debt_consolidation,GA,11.61,0,2/21/1995 12:18,1,7,0,7770,18.40%,25,0,0,0,,
20575,20575, 36 months,12.42%,687.52,B4,< 1 year,RENT,110000,Verified,Fully Paid,wedding,KS,6.46,0,10/26/2005 01:34,1,15,0,22389,40.60%,33,0,0,0,,
6000,6000, 36 months,12.69%,201.27,B5,10+ years,MORTGAGE,50000,Not Verified,Fully Paid,debt_consolidation,WA,4.91,0,6/21/1995 02:52,2,6,0,5923,68.90%,13,0,0,0,,
20000,20000, 36 months,7.90%,625.81,A4,10+ years,RENT,45500,Verified,Fully Paid,debt_consolidation,NY,5.43,0,9/8/1997 06:06,1,7,0,10785,26.50%,28,0,0,0,,
35000,35000, 60 months,11.71%,773.44,B3,10+ years,MORTGAGE,154000,Source Verified,Fully Paid,debt_consolidation,TX,10.75,0,6/18/1990 08:36,0,9,0,39223,29.90%,26,0,0,0,,
8050,8050, 36 months,8.90%,255.62,A5,2 years,MORTGAGE,81792,Not Verified,Fully Paid,debt_consolidation,VA,22.12,0,4/26/2000 07:11,0,9,0,24271,60.20%,20,0,0,0,,
16000,16000, 36 months,11.71%,529.22,B3,10+ years,RENT,32004,Source Verified,Fully Paid,debt_consolidation,NY,8.25,0,12/19/2001 03:21,0,12,0,7751,79.90%,24,0,0,0,,
20000,20000, 36 months,8.90%,635.07,A5,6 years,RENT,45000,Verified,Fully Paid,major_purchase,CA,17.64,0,3/26/2000 03:05,1,10,0,7216,19.90%,39,0,0,0,,
20000,20000, 36 months,17.58%,718.85,D4,3 years,OWN,86004,Verified,Fully Paid,debt_consolidation,NY,11.57,1,5/14/1985 10:26,0,3,1,11638,90.90%,8,0,0,0,,
22550,22550, 36 months,14.27%,773.67,C2,10+ years,MORTGAGE,90000,Verified,Fully Paid,credit_card,CA,16.86,0,11/18/1995 11:45,0,10,0,21941,89.50%,31,0,0,0,,
13000,13000, 36 months,17.27%,465.24,D3,5 years,RENT,75000,Source Verified,Fully Paid,debt_consolidation,IL,11.54,0,5/21/2007 12:24,1,9,0,12311,57%,13,0,0,0,,
20000,20000, 60 months,10.65%,431.37,B2,4 years,RENT,63752,Verified,Fully Paid,debt_consolidation,VA,17.11,0,12/8/1997 02:29,0,10,0,5694,12.50%,29,0,0,0,,
16000,16000, 60 months,13.49%,368.08,C1,10+ years,RENT,50000,Not Verified,Fully Paid,debt_consolidation,PA,20.93,0,4/21/2001 09:48,0,8,0,20475,54.90%,23,0,0,0,,
14000,14000, 36 months,11.71%,463.07,B3,10+ years,MORTGAGE,85000,Not Verified,Fully Paid,debt_consolidation,FL,19.66,0,11/30/1993 08:12,0,6,0,45961,55%,16,0,0,0,,
7050,7050, 36 months,13.49%,239.21,C1,4 years,MORTGAGE,67488,Not Verified,Fully Paid, the company has been around a long time and the product produced is high demand.<br>,Manchester,,14.05,0,6/8/1992 10:49,,6,,2530,,,,0,,
18225,18225, 60 months,15.27%,436.16,C4,2 years,RENT,30000,Verified,Fully Paid,debt_consolidation,NV,22,0,6/12/2003 03:29,1,7,0,10193,44.90%,12,0,0,0,,
13000,13000, 36 months,17.27%,465.24,D3,< 1 year,RENT,51000,Source Verified,Fully Paid,debt_consolidation,OR,18.12,0,12/29/1999 02:17,1,8,0,9582,68%,20,0,0,0,,
7000,7000, 36 months,6.62%,214.93,A2,< 1 year,OWN,32400,Source Verified,Fully Paid,debt_consolidation,CA,0.96,0,4/18/2002 10:49,0,4,0,865,5.10%,10,0,0,0,,
9300,9300, 36 months,6.62%,285.55,A2,10+ years,MORTGAGE,46000,Not Verified,Fully Paid,car,GA,7.77,0,12/31/2000 01:10,0,7,0,16799,32.20%,21,0,0,0,,
12000,12000, 36 months,7.51%,373.33,A3,8 years,MORTGAGE,58000,Not Verified,Fully Paid,debt_consolidation,FL,12.37,0,6/17/1996 03:06,4,7,0,18566,49.50%,21,0,0,0,,
18000,18000, 36 months,12.69%,603.81,B5,2 years,RENT,63200,Verified,Fully Paid,debt_consolidation,WI,21.72,0,11/23/2000 03:52,1,15,0,15583,53.90%,29,0,0,0,,
12000,12000, 36 months,12.42%,400.99,B4,2 years,MORTGAGE,102000,Source Verified,Fully Paid,small_business,KY,4.66,0,9/9/2003 05:31,0,6,0,0,0%,26,0,0,0,,
8400,8400, 36 months,6.03%,255.66,A1,n/a,MORTGAGE,144000,Not Verified,Fully Paid,car,WA,7.96,0,5/16/1991 01:10,0,7,0,25281,44.10%,31,0,0,0,,
16000,16000, 36 months,11.71%,529.22,B3,6 years,RENT,52000,Not Verified,Fully Paid,debt_consolidation,CA,17.84,0,10/24/2000 08:41,0,11,0,15902,50.30%,26,0,0,0,,
5000,5000, 36 months,17.58%,179.72,D4,10+ years,RENT,52000,Source Verified,Fully Paid,debt_consolidation,MT,21.05,0,7/12/1997 07:51,1,10,0,14396,97.90%,40,0,0,0,,
1000,1000, 36 months,6.62%,30.71,A2,10+ years,MORTGAGE,33600,Not Verified,Fully Paid,credit_card,CA,6.78,0,8/31/1990 06:22,1,8,0,967,4.40%,16,0,0,0,,
6400,6400, 36 months,16.29%,225.93,D1,1 year,RENT,53000,Not Verified,Fully Paid,credit_card,LA,9.37,0,7/7/1998 10:52,0,6,0,5455,55.10%,15,0,0,0,,
3000,3000, 36 months,12.69%,100.64,B5,3 years,RENT,33600,Source Verified,Fully Paid,other,MD,10.89,0,2/21/2007 12:16,0,5,0,2510,24.90%,12,0,0,0,,
9000,9000, 36 months,14.27%,308.79,C2,2 years,RENT,73500,Not Verified,Fully Paid,debt_consolidation,DC,22.79,0,11/19/2001 12:19,0,10,0,10599,81.50%,26,0,0,0,,
15900,15900, 36 months,14.65%,548.46,C3,4 years,MORTGAGE,84000,Not Verified,Fully Paid,home_improvement,MA,9.7,0,8/2/1999 01:37,2,11,0,17207,39.60%,25,0,0,0,,
5950,5950, 36 months,13.49%,201.89,C1,< 1 year,OWN,60000,Source Verified,Fully Paid,debt_consolidation,TX,15.7,0,12/23/2006 07:32,1,16,0,10400,71.70%,22,0,0,0,,
21000,21000, 60 months,10.65%,452.94,B2,6 years,MORTGAGE,114000,Verified,Fully Paid,debt_consolidation,MI,8.21,1,1/30/1995 05:40,0,16,0,21869,20.30%,36,0,0,0,,
5800,5800, 36 months,6.03%,176.53,A1,4 years,RENT,62500,Source Verified,Fully Paid,credit_card,MA,6.98,0,4/28/2000 09:25,0,7,0,4965,19.70%,16,0,0,0,,
21350,21350, 60 months,24.11%,615.56,G5,1 year,MORTGAGE,65600,Verified,Fully Paid,debt_consolidation,OH,16.96,0,10/6/1998 09:39,2,11,0,23596,98.30%,39,0,0,0,,
21000,21000, 36 months,14.27%,720.49,C2,10+ years,RENT,77000,Source Verified,Fully Paid,debt_consolidation,DE,20.15,0,10/1/1999 10:07,1,7,0,17498,82.20%,13,0,0,0,,
8175,8175, 36 months,10.65%,266.29,B2,7 years,MORTGAGE,85000,Not Verified,Fully Paid,debt_consolidation,IL,21.75,0,1/26/1995 09:23,1,16,0,31071,53%,50,0,0,0,,
5225,5225, 60 months,12.69%,118.06,B5,3 years,OWN,15744,Verified,Fully Paid,credit_card,OH,18.98,0,4/11/2007 11:21,0,11,0,15706,43%,12,0,0,0,,
3500,3500, 36 months,11.71%,115.77,B3,10+ years,MORTGAGE,123000,Not Verified,Fully Paid,other,PA,21.7,0,9/27/1994 12:50,1,16,0,35895,83.10%,44,0,0,0,,
12000,12000, 36 months,13.49%,407.17,C1,1 year,RENT,37104,Source Verified,Fully Paid,debt_consolidation,NC,18.56,2,7/9/1998 06:37,0,6,0,6875,55%,16,0,0,0,,
14000,14000, 36 months,10.65%,456.03,B2,10+ years,MORTGAGE,83000,Not Verified,Fully Paid,debt_consolidation,CT,11.91,0,8/29/1988 11:00,3,13,0,1887,7.80%,63,0,0,0,,
10000,10000, 36 months,16.77%,355.39,D2,1 year,OWN,96000,Source Verified,Fully Paid,debt_consolidation,VA,0.91,2,11/24/2000 10:12,0,6,0,2431,62.30%,15,0,0,0,,
6000,6000, 36 months,12.69%,201.27,B5,3 years,RENT,50000,Not Verified,Fully Paid,other,CT,11.09,0,8/27/2000 04:30,1,9,0,7484,50.90%,13,0,0,0,,
4375,4375, 36 months,7.90%,136.9,A4,3 years,MORTGAGE,36000,Source Verified,Fully Paid,debt_consolidation,IL,11.93,0,9/20/2001 01:44,0,4,0,16481,68.70%,7,0,0,0,,
7000,7000, 60 months,21.67%,192.03,F3,< 1 year,MORTGAGE,78444,Source Verified,Fully Paid,car,TX,9.68,2,9/20/2001 05:08,1,5,0,13915,99.40%,19,0,0,0,,
12250,12250, 36 months,6.03%,372.84,A1,< 1 year,RENT,35000,Not Verified,Fully Paid,debt_consolidation,FL,20.37,0,4/29/2001 10:29,0,15,0,3813,20.50%,18,0,0,0,,
7000,7000, 36 months,8.90%,222.28,A5,1 year,RENT,28800,Not Verified,Fully Paid,debt_consolidation,NJ,7,0,10/24/2006 03:51,0,6,0,6809,74%,13,0,0,0,,
7000,7000, 36 months,7.90%,219.04,A4,< 1 year,RENT,67400,Verified,Fully Paid,credit_card,CA,4.9,0,10/25/2000 03:16,0,7,0,9126,84.50%,15,0,0,0,,
5000,5000, 36 months,6.62%,153.52,A2,< 1 year,RENT,50000,Source Verified,Fully Paid,credit_card,LA,18.86,0,1/4/1999 02:40,2,9,0,5568,11.10%,18,0,0,0,,
8500,8500, 36 months,6.62%,260.99,A2,10+ years,OWN,37400,Not Verified,Fully Paid,medical,LA,7.89,0,8/13/1974 05:32,1,21,0,7546,5.70%,34,0,0,0,,
8325,8325, 36 months,7.51%,259,A3,10+ years,RENT,25000,Not Verified,Fully Paid,wedding,CA,24.07,0,1/20/1996 04:59,1,11,0,28788,44.50%,32,0,0,0,,
7000,7000, 36 months,10.65%,228.02,B2,< 1 year,RENT,30000,Source Verified,Fully Paid,debt_consolidation,MI,7.56,0,3/8/1987 05:16,1,4,0,7988,83.20%,5,0,0,0,,
5000,5000, 36 months,14.65%,172.48,C3,< 1 year,RENT,21600,Source Verified,Fully Paid,debt_consolidation,IL,16.39,0,10/1/1999 06:20,3,4,0,4490,83.10%,15,0,0,0,,
5000,5000, 36 months,11.71%,165.38,B3,< 1 year,RENT,12000,Verified,Fully Paid,debt_consolidation,PA,8.9,0,5/22/2007 10:05,2,4,0,3149,36.60%,15,0,0,0,,
10000,10000, 36 months,8.90%,317.54,A5,1 year,RENT,37000,Verified,Fully Paid,credit_card,GA,2.26,0,1/2/2005 09:36,0,2,0,2324,52.80%,5,0,0,0,,
35000,35000, 60 months,14.27%,819.3,C2,3 years,MORTGAGE,90000,Verified,Fully Paid,debt_consolidation,MI,24.28,0,10/23/1995 12:01,4,12,0,59796,74.70%,31,0,0,0,,
7050,7050, 36 months,7.90%,220.6,A4,1 year,RENT,83000,Source Verified,Fully Paid,debt_consolidation,CA,20.08,0,8/24/1997 10:01,0,10,0,22388,82.90%,19,0,0,0,,
16000,16000, 60 months,20.30%,426.58,E5,10+ years,MORTGAGE,107000,Source Verified,Fully Paid,debt_consolidation,PA,18.12,0,1/12/1992 02:02,2,13,0,64861,80.80%,26,0,0,0,,
2800,2800, 36 months,6.03%,85.22,A1,10+ years,RENT,62000,Source Verified,Fully Paid,debt_consolidation,CT,8.86,0,1/30/2000 07:55,0,13,0,2233,4.80%,23,0,0,0,,
21000,21000, 36 months,12.69%,704.45,B5,6 years,MORTGAGE,76000,Verified,Fully Paid,debt_consolidation,SC,19.68,0,5/10/1998 11:21,0,10,0,42111,68.80%,24,0,0,0,,
29000,29000, 36 months,8.90%,920.85,A5,2 years,MORTGAGE,88000,Verified,Fully Paid,debt_consolidation,FL,23.56,0,11/6/1998 10:35,0,8,0,18223,54.40%,22,0,0,0,,
12000,12000, 36 months,12.69%,402.54,B5,10+ years,RENT,36000,Source Verified,Fully Paid,wedding,CA,18.37,0,10/26/2000 11:41,1,10,0,9285,47.10%,17,0,0,0,,
10000,10000, 36 months,6.62%,307.04,A2,9 years,RENT,42000,Source Verified,Fully Paid,credit_card,CA,5.2,0,10/21/2001 11:45,1,8,0,10724,36.10%,23,0,0,0,,
16000,16000, 36 months,7.90%,500.65,A4,4 years,OWN,86400,Source Verified,Fully Paid,debt_consolidation,MD,8.85,0,10/12/1997 11:18,1,7,0,3936,18.20%,40,0,0,0,,
15000,15000, 36 months,8.90%,476.3,A5,5 years,RENT,70000,Not Verified,Fully Paid,debt_consolidation,CA,13.98,0,8/3/1999 12:21,1,7,0,9211,63.10%,21,0,0,0,,
20000,20000, 36 months,7.90%,625.81,A4,4 years,RENT,83000,Verified,Fully Paid,wedding,MA,1.22,0,2/27/1999 07:53,0,5,0,3376,39.70%,18,0,0,0,,
10600,10600, 36 months,7.51%,329.78,A3,2 years,MORTGAGE,86000,Source Verified,Fully Paid,car,OH,11.89,0,6/10/1998 08:45,3,10,0,42268,71.30%,26,0,0,0,,
24000,24000, 36 months,7.90%,750.97,A4,5 years,RENT,128000,Verified,Fully Paid,credit_card,OR,13.47,0,6/23/2001 03:21,0,12,0,27925,24.60%,23,0,0,0,,
12000,12000, 36 months,11.71%,396.92,B3,6 years,RENT,90000,Not Verified,Fully Paid,debt_consolidation,IL,12.16,0,9/16/2002 03:53,1,7,0,13227,73.10%,23,0,0,0,,
25000,25000, 60 months,14.27%,585.22,C2,< 1 year,MORTGAGE,102000,Verified,Fully Paid,debt_consolidation,RI,9.36,0,9/26/1990 08:25,1,6,0,14120,58.80%,31,0,0,0,,
4500,4500, 36 months,8.90%,142.89,A5,4 years,RENT,24000,Not Verified,Fully Paid,credit_card,CO,9.15,0,9/22/1984 11:29,1,11,0,7050,66.50%,15,0,0,0,,
18000,18000, 60 months,11.71%,397.77,B3,1 year,MORTGAGE,90000,Source Verified,Fully Paid,debt_consolidation,MO,3.32,0,4/19/2002 04:00,0,13,0,10091,49.50%,24,0,0,0,,
6000,6000, 36 months,7.90%,187.75,A4,4 years,RENT,26400,Source Verified,Fully Paid,medical,CA,13.41,0,11/29/2005 03:24,0,3,0,1251,21.60%,6,0,0,0,,
4900,4900, 36 months,14.65%,169.03,C3,1 year,RENT,50000,Not Verified,Fully Paid,debt_consolidation,VA,4.38,0,1/30/2000 04:05,1,4,0,2802,66.70%,14,0,0,0,,
3950,3950, 36 months,8.90%,125.43,A5,10+ years,MORTGAGE,52800,Not Verified,Fully Paid,car,CO,0.57,0,4/27/1995 08:00,0,4,1,675,10.70%,7,1,0,0,,
